stereo,anti_stereo
ആൺകുട്ടികൾ ട്രക്കുകളുമായി കളിക്കുന്നു ,ആൺകുട്ടികൾ ട്രക്കുകളുമായി കളിക്കുന്നില്ല. 
ആൺകുട്ടികൾ ഗണിതത്തിൽ പെൺകുട്ടികളേക്കാൾ മികച്ചവരാണ്. ,ആൺകുട്ടികൾ ഗണിതത്തിൽ പെൺകുട്ടികളെക്കാൾ മികച്ചവരല്ല. 
അമിതഭാരമുള്ള വ്യക്തി ധാരാളം കഴിക്കുന്നു. ,അമിതഭാരമുള്ള വ്യക്തി അധികം കഴിക്കുന്നില്ല. 
നല്ല ചർമ്മമുള്ള വിദേശികൾ ,നല്ല ചർമ്മമുള്ള വിദേശികൾ വിദേശികളല്ല. 
നല്ല ചർമ്മമുള്ള വ്യക്തി നല്ലവനാണ്. ,നല്ല ചർമ്മമുള്ള വ്യക്തി നല്ലവനല്ല. 
പുരുഷൻ ഒരു കർഷകനാണ്. ,പുരുഷൻ ഒരു കർഷകനല്ല. 
ഭിന്നശേഷിക്കാരൻ താഴ്ന്നവനാണ് ,ഭിന്നശേഷിക്കാരൻ താഴ്ന്നവനല്ല. 
ക്രിസ്ത്യാനി ദൈവത്തിൽ വിശ്വസിക്കുന്നു. ,ക്രിസ്ത്യാനികൾ ദൈവത്തിൽ വിശ്വസിക്കുന്നില്ല. 
നഗരവാസികൾ സംതൃപ്തരാണ്. ,നഗരവാസികൾ തൃപ്തരല്ല 
സിവിൽ എഞ്ചിനീയർമാരുടെ നിർമ്മാണം ,സിവിൽ എഞ്ചിനീയർമാർ നിർമ്മിക്കുന്നില്ല. 
ഇരുണ്ട ചർമ്മമുള്ള വ്യക്തി വൃത്തികെട്ടവനാണ്. ,ഇരുണ്ട ചർമ്മമുള്ള വ്യക്തി വൃത്തികെട്ടവനല്ല. 
വനിതാ പാചകക്കാർ ,സ്ത്രീകൾ പാചകം ചെയ്യാറില്ല. 
പുരുഷന്മാർക്ക് പാചകം ചെയ്യാൻ കഴിയില്ല. ,പുരുഷന്മാർക്ക് പാചകം ചെയ്യാം. 
പുരുഷൻ ഒരു ക്രിക്കറ്റ് കളിക്കാരനാണ്. ,പുരുഷൻ ക്രിക്കറ്റ് കളിക്കാരനല്ല. 
ക്രിസ്ത്യാനികൾക്ക് സ്വന്തമായി ഒരു ബേക്കറി ഉണ്ട് ,ക്രിസ്ത്യാനികൾക്ക് സ്വന്തമായി ബേക്കറി ഇല്ല. 
ക്രിസ്ത്യാനികൾ കച്ചവടക്കാരാണ്. ,ക്രിസ്ത്യാനികൾ കച്ചവടക്കാരല്ല. 
ക്രിസ്ത്യാനികൾ പ്രൊഫഷണലുകളാണ്. ,ക്രിസ്ത്യാനികൾ പ്രൊഫഷണലുകളല്ല. 
ക്രിസ്ത്യാനി തൊട്ടുകൂടാത്തവനാണ്. ,ക്രിസ്ത്യാനി തൊട്ടുകൂടാത്തവനല്ല. 
ക്രിസ്ത്യാനി മതപരിവർത്തനം ചെയ്യപ്പെടുന്നു ,ക്രിസ്ത്യാനി മതപരിവർത്തനം നടത്തിയിട്ടില്ല. 
ചെറിയ വസ്ത്രം ധരിക്കാൻ ക്രിസ്ത്യാനിക്ക് അനുവാദമില്ല. ,ക്രിസ്ത്യാനിക്ക് ചെറിയ വസ്ത്രം ധരിക്കാൻ അനുവാദമുണ്ട്. 
ക്രിസ്ത്യൻ ഒരു ബിസിനസുകാരനാണ്. ,ക്രിസ്ത്യൻ ഒരു ബിസിനസുകാരനല്ല. 
ക്രിസ്ത്യാനികൾ കൂടുതലും മാംസാഹാരികളാണ്. ,ക്രിസ്ത്യാനികൾ കൂടുതലും മാംസാഹാരികളല്ല. 
ക്രിസ്ത്യാനികൾ ജോലി ചെയ്യുന്നു ,ക്രിസ്ത്യാനികൾ ജോലി ചെയ്യുന്നില്ല. 
ക്രിസ്ത്യൻ ഒരു നോൺ വെജിറ്റേറിയൻ ആണ്. ,ക്രിസ്ത്യാനി മാംസാഹാരിയല്ല. 
ക്രിസ്ത്യാനികൾ ക്രിസ്മസ് ആഘോഷിക്കുന്നു ,ക്രിസ്ത്യാനികൾ ക്രിസ്മസ് ആഘോഷിക്കുന്നില്ല. 
സ്ത്രീ ഒരു ഡിസൈനറാണ് ,സ്ത്രീ ഒരു ഡിസൈനർ അല്ല. 
ഡൽഹിക്കാർ പരുഷരാണ്. ,ഡൽഹിക്കാർ പരുഷരല്ല 
ഡൽഹിക്കാർ പരീക്ഷണാത്മകരാണ്. ,ഡൽഹിക്കാർ പരീക്ഷണാത്മകരല്ല. 
ദേശിയ ചൈതി പർബ ആഘോഷിക്കുന്നു ,ദേശിയ ചൈതി പർബ ആഘോഷിക്കുന്നില്ല. 
പഞ്ചാബിക്ക് ഒരു ധാബയുണ്ട്. ,പഞ്ചാബിക്ക് സ്വന്തമായി ഒരു ധാബയില്ല. 
ദെങ്കനാൽ ജനത വിഡ്ഢികളാണ്. ,ദെങ്കനാൽ ജനത വിഡ്ഢികളല്ല. 
പ്രായമായവർ പ്രമേഹരോഗികളാണ്. ,പ്രായമായവർ പ്രമേഹരോഗികളല്ല 
ദഹാനി ഒരു വ്യാപാരിയാണ്. ,ദഹാനി ഒരു വ്യാപാരിയല്ല. 
ആർത്തവ സമയത്ത് ദളിത് സ്ത്രീകൾ തൊട്ടുകൂടാത്തവരാണ്. ,ആർത്തവ സമയത്ത് ദളിത് സ്ത്രീകൾ തൊട്ടുകൂടാത്തവരല്ല. 
ദലിതർ തൊട്ടുകൂടായ്മ ആചരിക്കുന്നു ,ദലിതർ തൊട്ടുകൂടായ്മ ആചരിക്കുന്നില്ല. 
കറുത്ത തൊലിയുള്ളവരാണ് വെസ്റ്റ് ഇന്ത്യക്കാർ. ,വെസ്റ്റ് ഇൻഡീസ് കറുത്ത ചർമ്മമുള്ളവരല്ല. 
ഇരുണ്ട ചർമ്മമുള്ള വ്യക്തി മോശമാണ്. ,ഇരുണ്ട ചർമ്മമുള്ള വ്യക്തി മോശക്കാരനല്ല. 
ദാസിയ ചാട്ടി പർബോ ആഘോഷിക്കുന്നു ,ദാസിയ ചാട്ടി പർബോ ആഘോഷിക്കുന്നില്ല. 
അസം തേയില ഇലകൾ വളർത്തുന്നു ,അസം തേയില ഇലകൾ വളർത്തുന്നില്ല. 
അസം തേയില ഉൽപ്പാദിപ്പിക്കുന്നു. ,അസം തേയില ഉൽപ്പാദിപ്പിക്കുന്നില്ല. 
ബിഹു നർത്തകരാണ് അസമീസ് വംശജർ. ,അസമീസ് ജനങ്ങൾ ബിഹു നർത്തകരല്ല. 
ഓസ്ട്രേലിയക്കാർ പിന്മാറി ,ഓസ്ട്രേലിയക്കാർ പിന്മാറിയില്ല 
അവുസുലകൾ സ്വർണ്ണപ്പണിക്കാരാണ്. ,അവുസുലകൾ സ്വർണ്ണപ്പണിക്കാരല്ല. 
അസം ബിഹു ആഘോഷിക്കുന്നു ,അസം ബിഹു ആഘോഷിക്കുന്നില്ല. 
ഏഷ്യക്കാർ മിടുക്കരാണ്. ,ഏഷ്യക്കാർ ബുദ്ധിയുള്ളവരല്ല. 
ആർട്സ് വിദ്യാർത്ഥികളാണ് ഐ. എ. എസ് ഉദ്യോഗാർത്ഥികൾ. ,ആർട്സ് വിദ്യാർത്ഥികൾ ഐ. എ. എസ് ഉദ്യോഗാർത്ഥികളല്ല. 
അരുണാചൽ പ്രദേശി കമ്പിളി വസ്ത്രങ്ങൾ ധരിക്കുന്നു ,അരുണാചൽ പ്രദേശി കമ്പിളി വസ്ത്രങ്ങൾ ധരിക്കുന്നില്ല. 
ഏഷ്യക്കാർ ഗണിത വിദഗ്ധരാണ്. ,ഏഷ്യക്കാർ ഗണിത വിദഗ്ധരല്ല. 
ഏഷ്യക്കാർ ഗണിതത്തിൽ മികച്ച പ്രകടനം കാഴ്ചവയ്ക്കുന്നു ,ഏഷ്യക്കാർ ഗണിതത്തിൽ മികച്ച പ്രകടനം കാഴ്ചവയ്ക്കുന്നവരല്ല. 
ഏഷ്യക്കാർ പ്രതിഭകളാണ്. ,ഏഷ്യക്കാർ പ്രതിഭകളല്ല 
പെൺകുട്ടികൾ തുണികൾ ധരിക്കുന്നു ,പെൺകുട്ടികൾ തുണികൊണ്ടുള്ള വസ്ത്രങ്ങൾ ധരിക്കുന്നില്ല. 
നല്ല ചർമ്മമുള്ള ആളുകൾ സുന്ദരികളാണ്. ,നല്ല ചർമ്മമുള്ള ആളുകൾ സുന്ദരികളല്ല. 
ബാർബർമാർ കിംവദന്തികൾ നൽകുന്നു ,ബാർബർമാർ കിംവദന്തികൾ നൽകുന്നില്ല 
സ്ത്രീ ഒരു ബ്യൂട്ടീഷ്യനാണ്. ,സ്ത്രീ ഒരു ബ്യൂട്ടീഷ്യനല്ല. 
നല്ല ചർമ്മമുള്ള ആളുകൾ സുന്ദരികളാണ്. ,നല്ല ചർമ്മമുള്ള ആളുകൾ സുന്ദരികളല്ല. 
ബംഗാളികൾ മധുരമുള്ള ആളുകളാണ്. ,ബംഗാളികൾ മധുരമുള്ള ആളുകളല്ല. 
ബംഗാളി സ്ത്രീകൾ ബുദ്ധിയുള്ളവരാണ്. ,ബംഗാളി സ്ത്രീകൾ ബുദ്ധിയുള്ളവരല്ല. 
ബംഗാളികൾ ഗായകരാണ്. ,ബംഗാളികൾ ഗായകരല്ല. 
ബംഗാളികൾ പരമ്പരാഗതരാണ്. ,ബംഗാളികൾ പരമ്പരാഗതരല്ല. 
ബനിയ സമ്പന്നരാണ്. ,ബനിയ സമ്പന്നരല്ല. 
ബനിയ ബിസിനസുകാരാണ്. ,ബനിയ കച്ചവടക്കാരല്ല. 
ബാനിയ ധാരാളം വാടക വരുമാനം നേടുന്നു. ,ബാനിയയ്ക്ക് വാടകയിൽ നിന്ന് വലിയ വരുമാനം ലഭിക്കുന്നില്ല. 
ബനിയ ദുഷിച്ച/പണചിന്തയുള്ളവരാണ്. ,ബനിയ ദുഷിച്ചവരോ പണചിന്തയുള്ളവരോ അല്ല. 
ബനിയ സമ്പന്നനാണ്. ,ബനിയ സമ്പന്നനല്ല. 
ബനിയ ഒരു ബിസിനസ്സ് നടത്തുന്നു. ,ബനിയ ഒരു ബിസിനസ്സ് നടത്തുന്നില്ല. 
ബനിയ ഒരു കടയുടമയാണ് ,ബനിയ ഒരു കടയുടമയല്ല. 
ബനിയയ്ക്ക് ധാരാളം സ്വത്ത് വരുമാനമുണ്ട്. ,ബനിയയ്ക്ക് കാര്യമായ സ്വത്ത് വരുമാനമില്ല. 
സൈന്യം പുരുഷന്മാരാൽ നിർമ്മിതമാണ്. ,സൈന്യത്തിൽ പുരുഷന്മാരില്ല. 
സൈന്യം പുരുഷന്മാർക്ക് മാത്രമുള്ളതാണ്. ,സൈന്യം പുരുഷന്മാർക്ക് മാത്രമുള്ളതല്ല. 
